5882665300,60.21
3054416374,148.73
587736306,182.0
587736307,181.84
3054416373,148.83
587736308,181.81
587736309,181.76
1647601097,50.59
3770607424,57.45
5882665308,60.55
1765957954,60.14
9992952738,143.02
1765957955,60.22
1765957952,60.06
9992952736,152.61
1765957953,60.01
9992952737,154.06
1765957956,60.28
1765957957,60.01
5228085143,58.84
1504465341,171.76
7533545759,66.69
7533545758,66.95
1523864269,60.87
95817110,89.03
246810270,166.84
246810268,168.22
246810267,166.62
78646403,55.66
78646406,56.77
8018908619,59.78
9992952734,144.77
8018908618,60.16
9992952735,148.42
8018908617,60.19
8018908616,60.19
1481920532,175.96
4118215990,122.38
1481920533,174.9
1481920534,176.05
1504465390,169.64
1765957889,61.03
1481920529,175.02
1481920541,174.53
1765957896,60.27
1481920543,174.47
1481920536,176.06
1481920538,174.74
1481920539,176.18
1765957907,59.82
1481920518,175.66
1765957910,60.52
103943783,56.52
1765957911,60.67
1765957908,60.7
103943787,57.37
1504465397,170.85
1765957915,60.26
1481920526,175.45
1765957912,59.85
1481920527,175.13
1504465399,170.11
1765957913,59.54
1481920521,175.76
1481920522,175.83
1504465394,170.56
8391949421,50.04
1765957917,60.61
246810326,164.28
1765957922,60.96
1765957923,59.95
246810324,164.83
246810325,162.45
1765957921,60.85
246810323,165.41
1765957927,60.95
1765957924,59.51
8121412725,50.41
1765957925,60.94
1765957930,59.92
1198542618,81.7
1765957928,59.98
1765957929,61.01
1504465344,171.47
1765957932,60.05
1504465347,171.22
3730363944,60.4
1765957939,60.12
3730363945,60.37
1481920551,173.76
1481920544,174.36
1055012503,145.16
1765957943,60.36
1481920546,174.22
1765957940,60.04
1481920547,173.97
1765957941,60.03
1765957946,60.07
1765957947,60.03
723002210,75.48
1765957944,60.45
2054189578,72.34
1765957945,59.99
2054189579,71.42
1481920552,173.55
1765957950,60.17
2054189580,71.4
1481920553,173.38
1765957951,60.2
1481920554,173.42
1765957948,59.95
1765957949,59.98
3730363943,61.07
723002264,76.04
845953772,61.83
4658306345,55.34
8393391305,64.59
10248284762,148.1
8393391304,64.64
8393391307,63.91
8393391306,62.29
10248284761,148.69
4658306349,61.05
4658306348,60.82
4658306350,61.27
81923196,113.01
81923197,108.92
333716302,175.44
246810116,167.74
1198542786,81.63
246810114,165.91
246810115,162.13
246810113,167.8
1467113418,103.51
723002276,100.34
9910765061,97.04
1467113395,104.04
442897060,70.1
7402336756,130.94
7402336755,137.11
723002334,75.85
7402336752,142.3
1523864093,61.0
7402336761,105.88
723002313,99.31
1055012406,144.03
1601853358,62.01
1601853356,61.97
33032469,157.46
442897055,70.14
9595663088,56.15
4285986423,59.09
291772518,174.11
4285986430,58.88
291772527,175.34
4285986429,59.11
1165773936,157.84
291772521,174.15
4285986427,59.48
291772522,173.18
4285986425,58.57
80219608,61.42
723001864,77.26
80219609,61.19
291772533,173.18
80219610,61.24
80219611,61.54
291772535,173.29
80219612,61.73
723001870,76.26
291772540,172.45
291772536,173.52
723001860,141.1
80219605,61.94
80219606,61.31
291772539,172.66
80219624,79.37
291772484,173.1
80219625,81.98
291772485,172.84
80219626,84.27
291772486,173.12
80219627,89.35
291772492,170.5
80219617,67.54
291772493,170.35
291772494,170.44
80219620,71.4
723001909,74.74
80219622,73.05
80219623,75.76
291772491,173.06
291772500,173.69
8745517174,158.71
291772503,173.83
1769627724,54.71
8257725707,157.01
723001893,93.01
8257725708,155.69
600320650,57.74
600320653,57.59
1284785617,155.96
1769627708,54.74
600320655,57.16
2850463918,174.69
2850463919,175.35
2850463916,175.45
291772463,171.47
